#first line - comment, second - resolution n, m, third - wavelengths, fourth and further - point coordinates i, j and spectraIntegration time us: 500000Step - 6
56 100
53 54 14:04:40.639265
53 55 14:04:41.158310
53 56 14:04:41.677995
53 57 14:04:42.197167
53 58 14:04:42.717804
53 59 14:04:43.224022
53 60 14:04:43.742780
53 61 14:04:44.263864
53 62 14:04:44.781017
53 63 14:04:45.299915
53 64 14:04:45.819780
53 65 14:04:46.339967
53 66 14:04:46.859917
53 67 14:04:47.380414
53 68 14:04:47.888326
53 69 14:04:48.405590
53 70 14:04:48.916703
53 71 14:04:49.434937
53 72 14:04:49.955143
53 73 14:04:50.474690
53 74 14:04:50.994395
53 75 14:04:51.514390
53 76 14:04:52.034825
53 77 14:04:52.554754
53 78 14:04:53.073922
53 79 14:04:53.592915
53 80 14:04:54.112022
53 81 14:04:54.632864
53 82 14:04:55.152481
53 83 14:04:55.670643
53 84 14:04:56.190018
53 85 14:04:56.709911
53 86 14:04:57.228510
53 87 14:04:57.747394
53 88 14:04:58.254006
53 89 14:04:58.773803
53 90 14:04:59.294299
53 91 14:04:59.813268
53 92 14:05:00.330588
53 93 14:05:00.848744
53 94 14:05:01.356024
53 95 14:05:01.865710
53 96 14:05:02.375397
53 97 14:05:02.882083
53 98 14:05:03.388770
53 99 14:05:03.898457
54 0 14:05:05.254620
54 1 14:05:05.763307
54 2 14:05:06.269993
54 3 14:05:06.776680
54 4 14:05:07.284368
54 5 14:05:07.791055
54 6 14:05:08.300741
54 7 14:05:08.807430
54 8 14:05:09.314115
54 9 14:05:09.820804
54 10 14:05:10.327491
54 11 14:05:10.834178
54 12 14:05:11.340867
54 13 14:05:11.847554
54 14 14:05:12.355241
54 15 14:05:12.862928
54 16 14:05:13.369613
54 17 14:05:13.879302
54 18 14:05:14.385988
54 19 14:05:14.892676
54 20 14:05:15.403362
54 21 14:05:15.910048
54 22 14:05:16.416735
54 23 14:05:16.923424
54 24 14:05:17.430111
54 25 14:05:17.936796
54 26 14:05:18.444484
54 27 14:05:18.951173
54 28 14:05:19.457860
54 29 14:05:19.964547
54 30 14:05:20.471236
54 31 14:05:20.977923
54 32 14:05:21.487608
54 33 14:05:21.994297
54 34 14:05:22.500984
54 35 14:05:23.007672
54 36 14:05:23.514357
54 37 14:05:24.021046
54 38 14:05:24.529733
54 39 14:05:25.039418
54 40 14:05:25.546105
54 41 14:05:26.052792
54 42 14:05:26.559480
54 43 14:05:27.066166
54 44 14:05:27.575851
54 45 14:05:28.086539
54 46 14:05:28.594225
54 47 14:05:29.100912
54 48 14:05:29.607600
54 49 14:05:30.114288
54 50 14:05:30.623974
54 51 14:05:31.131660
54 52 14:05:31.639348
54 53 14:05:32.146036
54 54 14:05:32.652722
54 55 14:05:33.159409
54 56 14:05:33.666095
54 57 14:05:34.175781
54 58 14:05:34.685469
54 59 14:05:35.192156
54 60 14:05:35.698843
54 61 14:05:36.207528
54 62 14:05:36.717216
54 63 14:05:37.223901
54 64 14:05:37.733588
54 65 14:05:38.240274
54 66 14:05:38.749960
54 67 14:05:39.259648
54 68 14:05:39.766336
54 69 14:05:40.273024
54 70 14:05:40.779711
54 71 14:05:41.286395
54 72 14:05:41.794082
54 73 14:05:42.303768
54 74 14:05:42.813457
54 75 14:05:43.320143
54 76 14:05:43.826831
54 77 14:05:44.333518
54 78 14:05:44.841205
54 79 14:05:45.347891
54 80 14:05:45.857579
54 81 14:05:46.364265
54 82 14:05:46.870954
54 83 14:05:47.377640
54 84 14:05:47.884328
54 85 14:05:48.395013
54 86 14:05:48.901701
54 87 14:05:49.408388
54 88 14:05:49.915075
54 89 14:05:50.421763
54 90 14:05:50.928451
54 91 14:05:51.437027
54 92 14:05:51.956786
54 93 14:05:52.475772
54 94 14:05:52.996315
54 95 14:05:53.515334
54 96 14:05:54.023297
54 97 14:05:54.531226
54 98 14:05:55.040667
54 99 14:05:55.547873
55 0 14:05:56.879928
55 1 14:05:57.388911
55 2 14:05:57.908373
55 3 14:05:58.427696
55 4 14:05:58.946945
55 5 14:05:59.466658
55 6 14:05:59.984795
55 7 14:06:00.507572
55 8 14:06:01.026791
55 9 14:06:01.533476
55 10 14:06:02.042163
55 11 14:06:02.550634
55 12 14:06:03.071729
55 13 14:06:03.592962
55 14 14:06:04.113099
55 15 14:06:04.634120
55 16 14:06:05.144995
55 17 14:06:05.666155
55 18 14:06:06.186159
55 19 14:06:06.693418
55 20 14:06:07.213442
55 21 14:06:07.726588
55 22 14:06:08.247121
55 23 14:06:08.766446
55 24 14:06:09.284806
55 25 14:06:09.804598
55 26 14:06:10.324200
55 27 14:06:10.843876
55 28 14:06:11.363622
55 29 14:06:11.884105
55 30 14:06:12.390971
55 31 14:06:12.911859
55 32 14:06:13.430270
55 33 14:06:13.950231
55 34 14:06:14.469686
55 35 14:06:14.988086
55 36 14:06:15.508017
55 37 14:06:16.027900
55 38 14:06:16.546162
55 39 14:06:17.052292
55 40 14:06:17.572615
55 41 14:06:18.100532
55 42 14:06:18.621476
55 43 14:06:19.141737
55 44 14:06:19.662001
55 45 14:06:20.181889
55 46 14:06:20.702129
55 47 14:06:21.221551
55 48 14:06:21.740698
55 49 14:06:22.260052
55 50 14:06:22.767044
55 51 14:06:23.285039
55 52 14:06:23.803226
55 53 14:06:24.322646
55 54 14:06:24.842530
55 55 14:06:25.361008
55 56 14:06:25.880412
55 57 14:06:26.400227
55 58 14:06:26.920084
55 59 14:06:27.426103
55 60 14:06:27.945255
55 61 14:06:28.471691
55 62 14:06:28.991228
55 63 14:06:29.510381
55 64 14:06:30.029882
55 65 14:06:30.548299
55 66 14:06:31.068979
55 67 14:06:31.588030
55 68 14:06:32.094981
55 69 14:06:32.614315
55 70 14:06:33.123626
55 71 14:06:33.641150
55 72 14:06:34.160208
55 73 14:06:34.680054
55 74 14:06:35.199257
55 75 14:06:35.718987
55 76 14:06:36.238942
55 77 14:06:36.757915
55 78 14:06:37.276430
55 79 14:06:37.796942
55 80 14:06:38.314935
55 81 14:06:38.835058
55 82 14:06:39.357147
55 83 14:06:39.875951
55 84 14:06:40.395811
55 85 14:06:40.916069
55 86 14:06:41.436450
55 87 14:06:41.956258
55 88 14:06:42.470627
55 89 14:06:42.990567
55 90 14:06:43.510264
55 91 14:06:44.028188
55 92 14:06:44.548854
55 93 14:06:45.067864
55 94 14:06:45.586918
55 95 14:06:46.106638
55 96 14:06:46.626921
55 97 14:06:47.133166
55 98 14:06:47.652983
55 99 14:06:48.165400
